instruction : push / register data :R0 = 0x0, R1 = 0x0, R2 = 0x0, R3 = 0x0, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x0, IP = 0x0, SP = 0x80000000, LR = 0x0, PC = 0x8514, CPSR = 0x400001d3 / modified register : ['sp'] / memory data : \x0\x48
instruction : lsr / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x8, R4 = 0x8d8c, R5 = 0x18, R6 = 0x8, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x7fffffd4, PC = 0x873c, CPSR = 0x200001d3 / modified register : ['lr'] / memory data : \x23\xe1
instruction : add / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x8, R4 = 0x8d8c, R5 = 0x18, R6 = 0x8, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x2, PC = 0x8740, CPSR = 0x200001d3 / modified register : ['r6'] / memory data : \x6\x60
instruction : sub / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x8, R4 = 0x8d8c, R5 = 0x18, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x2, PC = 0x8744, CPSR = 0x200001d3 / modified register : ['r3'] / memory data : \x4\x30
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x7fffffc0, R4 = 0x8d8c, R5 = 0x18, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x2, PC = 0x8748, CPSR = 0x200001d3 / modified register : ['r5', 'r4'] / memory data : \x4\x50
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x7fffffc0, R4 = 0x8d90, R5 = 0x20, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x2, PC = 0x874c, CPSR = 0x200001d3 / modified register : ['r3'] / memory data : \x4\x50
instruction : cmp / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x7fffffc4, R4 = 0x8d90, R5 = 0x20, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x2, PC = 0x8750, CPSR = 0x200001d3 / modified register : ['cpsr'] / memory data : \x6\x0
instruction : bne / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x7fffffc4, R4 = 0x8d90, R5 = 0x20, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x2, PC = 0x8754, CPSR = 0x800001d3 / modified register : ['pc'] / memory data : \xfb\xff
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x7fffffc4, R4 = 0x8d90, R5 = 0x20, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x2, PC = 0x8748, CPSR = 0x800001d3 / modified register : ['r5', 'r4'] / memory data : \x4\x50
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x7fffffc4, R4 = 0x8d94, R5 = 0x21, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x2, PC = 0x874c, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x4\x50
instruction : cmp / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x7fffffc8, R4 = 0x8d94, R5 = 0x21, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x2, PC = 0x8750, CPSR = 0x800001d3 / modified register : ['cpsr'] / memory data : \x6\x0
instruction : bne / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x7fffffc8, R4 = 0x8d94, R5 = 0x21, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x2, PC = 0x8754, CPSR = 0x800001d3 / modified register : ['pc'] / memory data : \xfb\xff
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x7fffffc8, R4 = 0x8d94, R5 = 0x21, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x2, PC = 0x8748, CPSR = 0x800001d3 / modified register : ['r5', 'r4'] / memory data : \x4\x50
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x7fffffc8, R4 = 0x8d98, R5 = 0x22, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x2, PC = 0x874c, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \x4\x50
instruction : cmp / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x7fffffcc, R4 = 0x8d98, R5 = 0x22, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x2, PC = 0x8750, CPSR = 0x800001d3 / modified register : ['cpsr'] / memory data : \x6\x0
instruction : bne / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x7fffffcc, R4 = 0x8d98, R5 = 0x22, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x2, PC = 0x8754, CPSR = 0x600001d3 / modified register : ['pc'] / memory data : \xfb\xff
instruction : add / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x7fffffcc, R4 = 0x8d98, R5 = 0x22, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x2, PC = 0x8758, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \x1\x30
instruction : add / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x3, R4 = 0x8d98, R5 = 0x22, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffc4, SP = 0x7fffff30, LR = 0x2, PC = 0x875c, CPSR = 0x600001d3 / modified register : ['ip'] / memory data : \x3\xc1
instruction : add / register data :R0 = 0x7fffff54, R1 = 0x8d8c, R2 = 0x7c, R3 = 0x3, R4 = 0x8d98, R5 = 0x22, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x2, PC = 0x8760, CPSR = 0x600001d3 / modified register : ['r1'] / memory data : \x3\x11
instruction : and / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x7c, R3 = 0x3, R4 = 0x8d98, R5 = 0x22, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x2, PC = 0x8764, CPSR = 0x600001d3 / modified register : ['r2'] / memory data : \x3\x20
instruction : cmp / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0x3, R4 = 0x8d98, R5 = 0x22, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x2, PC = 0x8768, CPSR = 0x600001d3 / modified register : ['cpsr'] / memory data : \x0\x0
instruction : sub / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0x3, R4 = 0x8d98, R5 = 0x22, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x2, PC = 0x876c, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \x1\x30
instruction : addne / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0xffffffff, R4 = 0x8d98, R5 = 0x22, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x2, PC = 0x8770, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \x1\x30
instruction : addne / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0xffffffff, R4 = 0x8d98, R5 = 0x22, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x2, PC = 0x8774, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \x3\x30
instruction : subne / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0xffffffff, R4 = 0x8d98, R5 = 0x22, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x2, PC = 0x8778, CPSR = 0x600001d3 / modified register : ['r2'] / memory data : \x1\x20
instruction : beq / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0xffffffff, R4 = 0x8d98, R5 = 0x22, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x2, PC = 0x877c, CPSR = 0x600001d3 / modified register : ['pc'] / memory data : \x3\x0
instruction : pop / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0xffffffff, R4 = 0x8d98, R5 = 0x22, R6 = 0x7fffffcc, R7 = 0x16, R8 = 0x8d9c, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff30, LR = 0x2, PC = 0x8790, CPSR = 0x600001d3 / modified register : ['sp', 'r4', 'r5', 'r6', 'r7', 'r8', 'lr'] / memory data : \xf0\x41
instruction : bx / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0xffffffff, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x8570, PC = 0x8794, CPSR = 0x600001d3 / modified register : ['pc'] / memory data : \x1e\xff
instruction : mov / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0xffffffff, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x8570, PC = 0x8570, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \x0\x30
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0x0, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x8570, PC = 0x8574, CPSR = 0x600001d3 / modified register : [] / memory data : \xb0\x30
instruction : mov / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0x0, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x8570, PC = 0x8578, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \x52\x30
instruction : str / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0x52, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x8570, PC = 0x857c, CPSR = 0x600001d3 / modified register : [] / memory data : \xac\x30
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0x52, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x8570, PC = 0x8580, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \xc\x30
instruction : cmp / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x8570, PC = 0x8584, CPSR = 0x600001d3 / modified register : ['cpsr'] / memory data : \x1\x0
instruction : bne / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x8570, PC = 0x8588, CPSR = 0x600001d3 / modified register : ['pc'] / memory data : \x3\x0
instruction : sub / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x8570, PC = 0x858c, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \x18\x30
instruction : mov / register data :R0 = 0x7fffff54, R1 = 0x8d98, R2 = 0x0, R3 = 0x7fffffe4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x8570, PC = 0x8590, CPSR = 0x600001d3 / modified register : ['r1'] / memory data : \x3\x10
instruction : ldr / register data :R0 = 0x7fffff54, R1 = 0x7fffffe4, R2 = 0x0, R3 = 0x7fffffe4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x8570, PC = 0x8594, CPSR = 0x600001d3 / modified register : ['r0'] / memory data : \x8\x0
instruction : bl / register data :R0 = 0x0, R1 = 0x7fffffe4, R2 = 0x0, R3 = 0x7fffffe4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x8570, PC = 0x8598, CPSR = 0x600001d3 / modified register : ['lr', 'pc'] / memory data : \x1f\xff
instruction : str / register data :R0 = 0x0, R1 = 0x7fffffe4, R2 = 0x0, R3 = 0x7fffffe4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x859c, PC = 0x821c, CPSR = 0x600001d3 / modified register : ['sp'] / memory data : \x4\xb0
instruction : add / register data :R0 = 0x0, R1 = 0x7fffffe4, R2 = 0x0, R3 = 0x7fffffe4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff44, LR = 0x859c, PC = 0x8220, CPSR = 0x600001d3 / modified register : ['fp'] / memory data : \x0\xb0
instruction : sub / register data :R0 = 0x0, R1 = 0x7fffffe4, R2 = 0x0, R3 = 0x7fffffe4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff44, LR = 0x859c, PC = 0x8224, CPSR = 0x600001d3 / modified register : ['sp'] / memory data : \xc\xd0
instruction : str / register data :R0 = 0x0, R1 = 0x7fffffe4, R2 = 0x0, R3 = 0x7fffffe4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff38, LR = 0x859c, PC = 0x8228, CPSR = 0x600001d3 / modified register : [] / memory data : \x8\x0
instruction : str / register data :R0 = 0x0, R1 = 0x7fffffe4, R2 = 0x0, R3 = 0x7fffffe4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff38, LR = 0x859c, PC = 0x822c, CPSR = 0x600001d3 / modified register : [] / memory data : \xc\x10
instruction : ldr / register data :R0 = 0x0, R1 = 0x7fffffe4, R2 = 0x0, R3 = 0x7fffffe4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff38, LR = 0x859c, PC = 0x8230, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \xc\x30
instruction : add / register data :R0 = 0x0, R1 = 0x7fffffe4, R2 = 0x0, R3 = 0x7fffffe4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff38, LR = 0x859c, PC = 0x8234, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \x4\x30
instruction : ldr / register data :R0 = 0x0, R1 = 0x7fffffe4, R2 = 0x0, R3 = 0x7fffffe8, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff38, LR = 0x859c, PC = 0x8238, CPSR = 0x600001d3 / modified register : ['r1'] / memory data : \x0\x10
instruction : ldr / register data :R0 = 0x0, R1 = 0x42, R2 = 0x0, R3 = 0x7fffffe8, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff38, LR = 0x859c, PC = 0x823c, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \xc\x30
instruction : add / register data :R0 = 0x0, R1 = 0x42, R2 = 0x0, R3 = 0x7fffffe4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff38, LR = 0x859c, PC = 0x8240, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \x8\x30
instruction : ldr / register data :R0 = 0x0, R1 = 0x42, R2 = 0x0, R3 = 0x7fffffec, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff38, LR = 0x859c, PC = 0x8244, CPSR = 0x600001d3 / modified register : ['r2'] / memory data : \x0\x20
instruction : ldr / register data :R0 = 0x0, R1 = 0x42, R2 = 0x58, R3 = 0x7fffffec, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff38, LR = 0x859c, PC = 0x8248, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \x8\x30
instruction : add / register data :R0 = 0x0, R1 = 0x42, R2 = 0x58, R3 = 0x0, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff38, LR = 0x859c, PC = 0x824c, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \x4\x30
instruction : add / register data :R0 = 0x0, R1 = 0x42, R2 = 0x58, R3 = 0x4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff38, LR = 0x859c, PC = 0x8250, CPSR = 0x600001d3 / modified register : ['r2'] / memory data : \x2\x20
instruction : str / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff38, LR = 0x859c, PC = 0x8254, CPSR = 0x600001d3 / modified register : [] / memory data : \x0\x20
instruction : mov / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff38, LR = 0x859c, PC = 0x8258, CPSR = 0x600001d3 / modified register : ['r0'] / memory data : \x0\x0
instruction : add / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff38, LR = 0x859c, PC = 0x825c, CPSR = 0x600001d3 / modified register : ['sp'] / memory data : \x0\xd0
instruction : pop / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7fffff44, IP = 0x7fffffd0, SP = 0x7fffff44, LR = 0x859c, PC = 0x8260, CPSR = 0x600001d3 / modified register : ['sp', 'fp'] / memory data : \x4\xb0
instruction : bx / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x859c, PC = 0x8264, CPSR = 0x600001d3 / modified register : ['pc'] / memory data : \x1e\xff
instruction : ldr / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x4, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x859c, PC = 0x859c, CPSR = 0x600001d3 / modified register : ['r3'] / memory data : \xc\x30
instruction : cmp / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x859c, PC = 0x85a0, CPSR = 0x600001d3 / modified register : ['cpsr'] / memory data : \x2\x0
instruction : bne / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x859c, PC = 0x85a4, CPSR = 0x800001d3 / modified register : ['pc'] / memory data : \x3\x0
instruction : ldr / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x859c, PC = 0x85b8, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \xc\x30
instruction : cmp / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x859c, PC = 0x85bc, CPSR = 0x800001d3 / modified register : ['cpsr'] / memory data : \x3\x0
instruction : bne / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x859c, PC = 0x85c0, CPSR = 0x800001d3 / modified register : ['pc'] / memory data : \x3\x0
instruction : ldr / register data :R0 = 0x0, R1 = 0x42, R2 = 0x9a, R3 = 0x1, R4 = 0x0, R5 = 0x0, R6 = 0x0, R7 = 0x0, R8 = 0x0, R9 = 0x0, R10 = 0x0, FP = 0x7ffffffc, IP = 0x7fffffd0, SP = 0x7fffff48, LR = 0x859c, PC = 0x85d4, CPSR = 0x800001d3 / modified register : ['r3'] / memory data : \xc\x30
